Longitude,Latitude
-93.66072199999999,30.202021000000002
-93.660786,30.201990999999996
-93.660845,30.202137
-93.661087,30.202019
-93.66119300000001,30.212019
-93.661241,30.212164
-93.66131700000001,30.211954
-93.66200400000001,30.201602
-93.662013,30.206538000000002
-93.662047,30.206481
-93.662111,30.206456
-93.662165,30.207815999999998
-93.662347,30.201578
-93.662405,30.209776
-93.662406,30.209758
-93.662444,30.201583000000003
-93.662471,30.140171000000002
-93.662524,30.209734
-93.662984,30.209982
-93.66302900000001,30.209925
-93.663892,30.138904999999998
-93.664107,30.138931
-93.664754,30.211221000000002
-93.664862,30.211065
-93.664997,30.140121
-93.665384,30.140055
-93.66541,30.139691999999997
-93.665468,30.226778999999997
-93.665475,30.139642
-93.6654,30.140094
-93.66592,30.201557
-93.665995,30.201537
-93.666478,30.20158
-93.666628,30.614196999999997
-93.666735,30.201598999999998
-93.66705,30.202015000000003
-93.66709499999999,30.201965
-93.667417,30.143371999999996
-93.667529,30.202253000000002
-93.667732,30.21205
-93.667771,30.143144
-93.667783,30.217889000000003
-93.667798,30.217875
-93.667908,30.230453000000004
-93.667919,30.230601
-93.667948,30.230613
-93.667964,30.143383
-93.668102,30.21787
-93.668103,30.217847999999996
-93.668118,30.229444
-93.66945,30.225195000000003
-93.669493,30.217792
-93.669648,30.220722
-93.66977,30.221035999999998
-93.669804,30.221032
-93.669942,30.223838
-93.669949,30.223813
-93.67021,30.218049
-93.670684,30.223206
-93.67121999999999,30.21852
-93.67132600000001,30.222932
-93.671547,30.216842
-93.671616,30.223004
-93.671687,30.218784000000003
-93.67175999999999,30.222728000000004
-93.672765,30.206031
-93.672914,30.215835
-93.67320500000001,30.215251000000002
-93.673745,30.215161
-93.67375200000001,30.215138
-93.673784,30.205769
-93.673804,30.216440000000002
-93.673806,30.21642
-93.67392199999999,30.216876
-93.673934,30.215651
-93.673938,30.215613
-93.673965,30.205989000000002
-93.674019,30.2166
-93.674058,30.217696000000004
-93.674089,30.205886
-93.674148,30.215922999999997
-93.674154,30.215901000000002
-93.674177,30.213182
-93.674204,30.213561
-93.674266,30.216752000000003
-93.675324,30.217165
-93.67535500000001,30.217119
-93.67536199999999,30.215782
-93.675372,30.215730999999998
-93.675689,30.137411
-93.676237,30.201946000000003
-93.67694399999999,30.200787
-93.67761800000001,30.200741999999998
-93.67773199999999,30.135996000000002
-93.678446,30.205085999999998
-93.678533,30.204131
-93.67854799999999,30.204084
-93.679156,30.200723999999997
-93.682517,29.782388
-93.682807,29.782555
-93.686755,29.782484999999998
-93.687512,30.142768
-93.68798699999999,29.782602
-93.688445,29.979012
-93.689003,29.782863
-93.689778,29.782802
-93.69511899999999,29.784657
-93.69547299999999,30.130683
-93.69872099999999,30.069370000000003
-93.698849,29.766889000000003
-93.698973,29.766115999999997
-93.699646,29.765909000000004
-93.702409,29.783905999999998
-93.707435,30.066638
-93.711523,30.069000000000003
-93.71154399999999,29.767281
-93.712574,30.084235999999997
-93.712574,30.084546999999997
-93.71299300000001,30.069618
-93.713588,30.123199
-93.713604,30.123399
-93.720764,30.072017
-93.722696,29.786168
-93.722874,30.074742999999998
-93.722895,29.786255999999998
-93.723051,29.786153999999996
-93.72404300000001,30.075196000000002
-93.727699,29.773346000000004
-93.72939699999999,29.787028000000003
-93.73066,29.773737
-93.73184300000001,29.774078999999997
-93.73264300000001,29.788158000000003
-93.73303299999999,29.788544
-93.733056,29.788097999999998
-93.734053,29.788496000000002
-93.734531,29.788567999999998
-93.735132,30.142821
-93.735236,29.788078999999996
-93.73527,29.788422999999998
-93.735303,30.074484
-93.735754,30.074070000000003
-93.736237,30.073718
-93.736366,29.788608
-93.73643,29.788717
-93.736467,30.143578
-93.736639,30.143340999999996
-93.736671,30.143615000000004
-93.738425,29.78929
-93.739551,29.78802
-93.73961,29.789540000000002
-93.739885,29.788107
-93.740024,29.788131
-93.741156,30.073379
-93.74278699999999,30.073277
-93.742974,30.072961
-93.742985,29.780437
-93.743229,29.948876000000002
-93.743256,29.949099
-93.743302,30.073564
-93.743318,30.122073999999998
-93.743361,29.947665
-93.74361800000001,29.948887
-93.74369899999999,30.072635
-93.743854,30.064140000000002
-93.743983,30.079411
-93.744004,30.0638
-93.744037,30.063684999999996
-93.74404200000001,30.079084
-93.744112,30.072733000000003
-93.744519,30.064296000000002
-93.744621,30.079323
-93.744659,30.080861
-93.74467,30.079114
-93.7446,30.078583000000002
-93.74475799999999,29.790670000000002
-93.744782,30.06291
-93.744879,29.94978
-93.744986,30.070403000000002
-93.745024,30.070653999999998
-93.74503399999999,30.070992999999998
-93.745126,30.078021000000003
-93.745131,30.077296999999998
-93.745249,30.070815999999997
-93.74541500000001,30.079451000000002
-93.74543100000001,30.081590999999996
-93.745571,30.081818
-93.745598,30.066039
-93.746048,30.0799
-93.746515,30.081821
-93.747057,30.083211
-93.747127,30.082086999999998
-93.747566,30.083294
-93.747834,29.792648
-93.74787099999999,29.793295
-93.74802199999999,30.082756
-93.748452,30.083609999999997
-93.75001800000001,30.079171999999996
-93.75005,30.079019
-93.75013100000001,30.041114
-93.75303000000001,29.784216999999998
-93.75595799999999,29.804963
-93.757281,30.088655
-93.757614,30.088734000000002
-93.758445,30.088473999999998
-93.762152,30.070807000000002
-93.762555,30.071479999999998
-93.766068,30.109476
-93.76628000000001,30.105071000000002
-93.766696,30.104685999999997
-93.766699,30.103109999999997
-93.766754,30.110502
-93.766814,30.108487
-93.767098,30.108055
-93.76714399999999,30.107837
-93.76786,30.105991999999997
-93.770364,30.111926
-93.770566,30.108576
-93.77065,30.108969000000002
-93.770671,30.109313
-93.770875,30.111308
-93.770891,30.110815999999996
-93.772329,30.128590000000003
-93.773616,30.128637
-93.774174,30.129455
-93.776625,30.131578
-93.776717,30.131396999999996
-93.777452,30.131104999999998
-93.788062,30.129061
-93.78885600000001,30.126921999999997
-93.78907099999999,30.127409000000004
-93.789076,30.127252000000002
-93.789119,30.125883
-93.790031,30.127533000000003
-93.790263,30.126825
-93.790412,30.127275
-93.790485,30.128467999999998
-93.790494,30.127257
-93.79068199999999,30.125944
-93.79105600000001,30.007903000000002
-93.7911,30.007913000000002
-93.791515,30.127206
-93.79168299999999,30.22836
-93.791689,30.012321000000004
-93.791722,30.012331
-93.791726,30.130657
-93.79181899999999,30.038690999999996
-93.791844,30.038690000000003
-93.791851,30.226794
-93.791873,30.227307
-93.791882,30.227276
-93.791925,30.228184000000002
-93.791937,30.228171000000003
-93.791973,30.130829
-93.79231300000001,30.039118
-93.79232900000001,30.040591999999997
-93.792334,30.130952
-93.792468,30.226979999999998
-93.792526,30.038876000000002
-93.792527,30.038837
-93.792569,30.226645
-93.79257,30.226646000000002
-93.79266700000001,30.226762
-93.79273,30.03895
-93.792763,30.038922999999997
-93.792856,30.040034000000002
-93.79287,30.040007
-93.792999,30.041567999999998
-93.793185,30.227446999999998
-93.793198,30.227428999999997
-93.79329399999999,30.03909
-93.79347,30.033665000000003
-93.793486,30.040882
-93.79350699999999,30.038521000000003
-93.793523,30.041319
-93.79352,30.040864000000003
-93.793615,30.227456
-93.79363599999999,30.039372999999998
-93.79365200000001,30.033716
-93.79366999999999,30.033721999999997
-93.7936,30.227428999999997
-93.79379200000001,30.033363
-93.79384499999999,30.03885
-93.793942,30.045116999999998
-93.79396899999999,30.045140999999997
-93.794113,30.1321
-93.794136,30.132094
-93.794169,30.131973
-93.794382,30.131975
-93.794405,30.131982
-93.794473,30.038226
-93.79454799999999,30.131505999999998
-93.794555,30.038551000000002
-93.794759,30.038085
-93.794848,30.132102000000003
-93.79494,30.130184000000003
-93.794984,30.205364000000003
-93.794988,30.037824
-93.795038,30.209852
-93.795038,30.228040999999997
-93.79504200000001,30.228003
-93.79506500000001,30.130578999999997
-93.795084,30.131
-93.795161,30.228259
-93.79525799999999,30.209764
-93.79526700000001,30.130596999999998
-93.79530600000001,30.130595
-93.795366,30.037754999999997
-93.795755,30.131161
-93.795798,30.130346000000003
-93.795837,30.037585999999997
-93.795891,30.13011
-93.795907,30.132089
-93.79592099999999,30.13011
-93.795,30.03779
-93.796216,30.036611999999998
-93.796336,30.130709000000003
-93.796438,30.130175
-93.796513,30.205538
-93.796513,30.206046
-93.796782,30.036438
-93.796844,30.036405
-93.796894,30.130233
-93.796903,30.130237
-93.797364,30.036291
-93.798534,30.135324
-93.798621,30.135346000000002
-93.79878199999999,30.130423999999998
-93.798781,30.035613
-93.798793,30.0356
-93.798964,30.134496999999996
-93.799141,30.035489000000002
-93.79915600000001,30.135604999999998
-93.799171,30.135606
-93.799371,30.035315999999998
-93.799384,30.035328999999997
-93.799451,30.129544
-93.799462,30.131694
-93.79975,30.131259000000004
-93.799832,30.204812
-93.800073,30.036888
-93.800438,30.130031
-93.801663,30.131698999999998
-93.802021,30.132046999999996
-93.802028,30.132046999999996
-93.80209599999999,30.037977
-93.802412,30.129571000000002
-93.802561,30.132023999999998
-93.8028,30.131639
-93.80295600000001,30.132467
-93.80369300000001,30.131351000000002
-93.80415699999999,30.048786
-93.80449899999999,30.042419
-93.804538,30.035946000000003
-93.804563,30.036621000000004
-93.804581,30.036569
-93.80471,30.046125
-93.804939,30.035665
-93.804999,30.035642
-93.805058,30.059688
-93.805304,30.042405
-93.80598,30.042236
-93.806151,30.035867
-93.80618100000001,30.035646000000003
-93.806248,30.035697999999996
-93.806253,30.042236
-93.806351,30.035907
-93.80635,30.035945
-93.806489,30.035144
-93.806496,30.041985999999998
-93.806596,30.042045
-93.806598,30.042022999999997
-93.806712,30.03564
-93.806774,30.042027
-93.807085,30.057436
-93.807487,30.057582
-93.807501,30.05759
-93.807535,30.042103000000004
-93.807569,30.042106
-93.80773,30.0358
-93.807777,30.04195
-93.80798100000001,30.041836
-93.807998,30.041839000000003
-93.80800500000001,30.021247999999996
-93.808015,30.021673999999997
-93.808088,30.022212
-93.80820600000001,30.041536999999998
-93.808225,30.035771999999998
-93.808278,30.041553999999998
-93.8082,30.035769000000002
-93.80840699999999,30.041445
-93.808978,30.035065000000003
-93.809092,30.034739000000002
-93.809122,30.041057000000002
-93.80913000000001,30.058309
-93.80935799999999,30.034709000000003
-93.809381,30.034692
-93.80950899999999,30.033819
-93.80953199999999,30.033804999999997
-93.809539,30.034257
-93.809554,30.034237
-93.80958100000001,30.037271999999998
-93.809611,30.034531
-93.80967199999999,30.041242999999998
-93.809761,30.034425
-93.809786,30.034414
-93.80980500000001,30.04365
-93.809826,30.031877
-93.809833,30.043669
-93.809866,30.031885
-93.809885,30.021406
-93.80990600000001,30.034227
-93.809911,30.021379
-93.80994399999999,30.041493
-93.809984,30.036254
-93.810078,30.033153999999996
-93.810117,30.033146000000002
-93.810133,30.044622999999998
-93.810158,30.042881
-93.810202,30.03375
-93.810214,30.036281
-93.810215,30.036254
-93.810216,30.034314000000002
-93.810348,30.033317999999998
-93.810358,30.143659000000003
-93.810411,30.033911
-93.810668,30.032931
-93.810673,30.033986
-93.81071899999999,30.033579
-93.810723,30.032928000000002
-93.810786,30.036577
-93.81079799999999,30.036571000000002
-93.810901,30.033153999999996
-93.810979,30.033763
-93.811054,30.036571999999996
-93.81114000000001,30.031938
-93.811163,30.031975
-93.81125,30.033384
-93.81127,30.033418
-93.811387,30.044903
-93.81140699999999,30.032981
-93.811426,30.044922999999997
-93.811447,30.045127
-93.811585,30.036379999999998
-93.811619,30.03636
-93.811644,30.030828000000003
-93.811914,30.036609999999996
-93.811937,30.030981
-93.812009,30.031531
-93.812224,30.036837
-93.812236,30.035751
-93.812303,30.144954
-93.812392,30.035965
-93.812841,30.031763
-93.812842,30.031783
-93.813068,30.036081
-93.813087,30.036621000000004
-93.813135,30.036624
-93.813203,30.038922999999997
-93.813239,30.038649
-93.813443,30.039196999999998
-93.81348100000001,30.036701
-93.81355,30.038867
-93.813652,30.041533
-93.81415600000001,30.041929999999997
-93.814575,30.042084999999997
-93.81469799999999,30.03681
-93.814854,30.031014000000003
-93.94105,30.136985
-93.941728,30.133421000000002
-93.941978,30.137152
-93.941983,30.1334
-93.941988,30.136357
-93.94264799999999,30.136326
-93.942854,30.168677000000002
-93.943466,30.135675
-93.943573,30.157538
-93.943589,30.168640000000003
-93.943605,30.135464000000002
-93.943788,30.166376
-93.943831,30.165017
-93.94397,30.136359999999996
-93.944013,30.168453999999997
-93.944211,30.168315000000003
-93.94478000000001,30.165894
-93.94485,30.166038
-93.945161,30.161469
-93.94520899999999,30.16168
-93.94583100000001,30.158761
-93.945971,30.161525
-93.945982,30.136281
-93.94615300000001,30.133205
-93.946433,30.133557
-93.946454,30.159514
-93.94660999999999,30.134521999999997
-93.946647,30.157633
-93.947007,30.133741999999998
-93.947074,30.134404999999997
-93.94739799999999,30.156171999999998
-93.947612,30.158649
-93.947964,30.04383
-93.948109,30.164493
-93.951192,30.128759000000002
-93.95127600000001,30.129203000000004
-93.951389,30.128519
-93.951453,30.129257
-93.95152,30.128827
-93.951555,30.128663
-93.951626,30.12913
-93.951748,30.128424
-93.951802,30.128722999999997
-93.951984,30.126865000000002
-93.952086,30.128677000000003
-93.952263,30.129268
-93.954651,30.15703
-93.954806,30.134151
-93.957531,30.132138
-93.957848,30.163858
-93.958347,30.163565999999996
-93.958738,30.127684000000002
-93.959288,30.155603999999997
-93.959339,30.168519
-93.959575,30.162057
-93.9598,30.162093
-93.959977,30.163378
-93.960133,30.161835999999997
-93.960267,30.164002000000004
-93.960278,30.169252
-93.961184,30.169311999999998
-93.961453,30.167771999999996
-93.96156500000001,30.16171
-93.961624,30.167174
-93.96164,30.127415000000003
-93.96170500000001,30.079103000000003
-93.962096,30.128829999999997
-93.96210699999999,30.128241
-93.96212299999999,30.128609
-93.962526,30.136733000000003
-93.962783,30.136668
-93.962858,30.076421999999997
-93.963142,30.14009
-93.96347,30.133284000000003
-93.963706,30.136723999999997
-93.96384,30.139964000000003
-93.964135,30.011857
-93.964698,30.131609
-93.964752,30.132254
-93.96483,30.130979999999997
-93.96498199999999,30.131062
-93.964988,30.011703999999998
-93.965111,30.131588
-93.965186,30.131861999999998
-93.965369,30.131853000000003
-93.965417,30.131583000000003
-93.965524,30.131356
-93.965835,30.000973
-93.96605500000001,30.132161
-93.96615200000001,30.001059
-93.96706400000001,30.134177
-93.96733499999999,30.140078000000003
-93.967493,30.142903000000004
-93.967616,30.135621999999998
-93.96776700000001,30.130021999999997
-93.968357,30.135340999999997
-93.968502,30.145211
-93.968528,30.134534000000002
-93.968738,30.135546
-93.968783,30.133676
-93.968882,30.136229999999998
-93.968909,30.141152
-93.969054,30.070025
-93.96929,30.139778999999997
-93.969392,30.141426
-93.969612,30.136195
-93.96980500000001,30.136516999999998
-93.969864,30.141862
-93.97000899999999,30.139278000000004
-93.970347,30.142358
-93.970835,30.137496000000002
-93.970967,30.134656
-93.97098000000001,30.136105
-93.971114,30.135590000000004
-93.971189,30.138099
-93.971688,30.136494
-93.971712,30.134038
-93.971838,30.135501
-93.971857,30.133518
-93.97191099999999,30.138607
-93.971949,30.138084000000003
-93.97197800000001,30.137469
-93.972013,30.133073
-93.972053,29.901531
-93.972053,30.136318
-93.972117,29.901396000000002
-93.97263199999999,30.136253000000004
-93.972774,30.134163
-93.972775,30.134984999999997
-93.972815,30.12535
-93.972949,29.902503000000003
-93.972965,29.901042999999998
-93.97317199999999,30.128096000000003
-93.97325500000001,29.902259
-93.97335600000001,29.900736
-93.97336700000001,29.900182
-93.973582,29.901968
-93.973791,29.900913
-93.973794,29.899791999999998
-93.97391999999999,29.90075
-93.973984,30.127545
-93.973995,29.899513
-93.974009,29.900621
-93.974011,29.902875
-93.974172,29.901085
-93.974177,29.900568
-93.97421700000001,30.125467999999998
-93.974263,29.901894
-93.974277,30.128373999999997
-93.974369,29.901066999999998
-93.974682,29.90005
-93.974692,29.902186999999998
-93.974767,29.903405
-93.97480300000001,29.901740999999998
-93.974813,30.126359000000004
-93.97484200000001,29.901154
-93.974848,29.902587
-93.974917,29.898490000000002
-93.97500699999999,29.898792999999998
-93.975009,29.901940000000003
-93.975105,29.899613000000002
-93.97525,29.898699
-93.975324,29.899263
-93.97533,29.902753999999998
-93.975411,29.90101
-93.97541600000001,29.900606
-93.975475,29.901106
-93.975711,29.898996999999998
-93.97572199999999,30.136905
-93.97573299999999,30.137521999999997
-93.975738,29.901796
-93.975765,30.137203999999997
-93.975808,29.902497999999998
-93.975829,29.899499
-93.975862,29.900634000000004
-93.97586700000001,29.901875
-93.97591800000001,30.126225
-93.975996,29.902003999999998
-93.97608000000001,29.900281
-93.976096,29.899844
-93.976146,29.902043
-93.97621,29.902131
-93.976238,29.901636
-93.976285,29.900935999999998
-93.976334,29.901716999999998
-93.97635,29.900475
-93.976364,29.899746
-93.976393,30.13738
-93.976477,29.8971
-93.97654,29.901838
-93.976714,29.900001
-93.976736,30.137491999999998
-93.97677900000001,29.905148999999998
-93.976929,29.899122
-93.976961,29.900316999999998
-93.976961,29.905288
-93.976972,30.137501
-93.976987,29.900184000000003
-93.977042,29.900992
-93.977115,29.899839
-93.977326,29.904279
-93.977474,29.905175
-93.97749499999999,29.904071999999996
-93.977508,29.900116999999998
-93.97768,29.903331
-93.97768,29.903861
-93.97771800000001,29.895862
-93.97771,29.904533
-93.977761,29.903196
-93.97784899999999,29.903696000000004
-93.97788800000001,29.904391999999998
-93.978096,29.902812
-93.978098,29.895146
-93.978123,30.125190999999997
-93.978275,30.011014000000003
-93.978351,29.903187
-93.978453,29.903693
-93.978554,29.901646999999997
-93.978611,29.903568
-93.97863199999999,29.902896000000002
-93.97868299999999,29.901531
-93.97869399999999,29.898676000000002
-93.978697,29.902164000000003
-93.979005,29.901866
-93.979043,29.901131
-93.97904799999999,29.902428999999998
-93.97914499999999,29.901671
-93.979256,29.898615999999997
-93.979277,29.901537
-93.979364,29.900754
-93.9793,29.900871000000002
-93.979445,29.902672999999997
-93.97954200000001,30.125846000000003
-93.979649,29.901178
-93.979692,29.902415
-93.979708,29.900465999999998
-93.979712,29.901714000000002
-93.97973499999999,30.146631
-93.979778,30.150652
-93.979799,29.901015
-93.97981999999999,29.900159000000002
-93.979901,29.901564
-93.979906,29.901075
-93.979933,29.902168
-93.979989,29.901406
-93.980024,29.900715
-93.980024,30.150513
-93.98010500000001,29.902071000000003
-93.980175,30.151794
-93.980184,29.898397999999997
-93.980207,29.901103000000003
-93.980319,30.147303000000004
-93.980319,30.150564000000003
-93.980368,29.899178000000003
-93.980373,29.900078000000004
-93.980416,29.901623999999998
-93.980491,30.147121999999996
-93.980502,29.898683000000002
-93.980518,29.901740000000004
-93.980529,29.900415000000002
-93.980604,30.151773
-93.980636,29.90128
-93.980652,29.900920000000003
-93.980738,29.898313
-93.980738,29.898883
-93.98074,30.150344
-93.980775,30.151044
-93.980848,29.893381
-93.981022,29.895018
-93.981065,29.895796999999998
-93.98114,29.897457
-93.98114,29.898584999999997
-93.981167,29.895639000000003
-93.98119399999999,30.130602000000003
-93.981288,30.151077
-93.981387,29.898683000000002
-93.981462,30.140055
-93.981585,30.147136
-93.981639,29.895409
-93.981827,30.14805
-93.981837,29.899655
-93.981972,29.895722999999997
-93.98201999999999,29.899831
-93.98218100000001,29.899328999999998
-93.982229,30.147873999999998
-93.982253,30.150534000000004
-93.982304,30.146872
-93.98240600000001,30.149140000000003
-93.982546,30.148175
-93.98268,29.900223999999998
-93.98268,30.146203999999997
-93.98276,30.15036
-93.982787,30.149588
-93.982792,30.147614
-93.982867,30.148035999999998
-93.982878,30.148840999999997
-93.982884,30.149857
-93.98291,29.900447999999997
-93.983103,30.148482
-93.98371999999999,30.14915
-93.983924,30.129129
-93.983967,29.89948
-93.984064,29.89922
-93.98407399999999,29.898498999999997
-93.98432700000001,29.898308
-93.984705,29.8935
-93.98477700000001,30.150794
-93.984831,29.894232000000002
-93.984852,30.150483
-93.984943,29.894325
-93.985087,29.894398
-93.985126,29.893246
-93.985158,29.895072
-93.985405,29.89343
-93.985507,30.008406
-93.98559300000001,29.894085999999998
-93.98567299999999,29.894240999999997
-93.986003,29.893846000000003
-93.986016,30.126704999999998
-93.986038,30.126509999999996
-93.986295,29.897713
-93.986574,30.155759999999997
-93.98658,30.125976
-93.9868,29.891467
-93.986918,29.896959999999996
-93.987062,30.138999
-93.987138,30.130431
-93.98718000000001,30.129118
-93.98725,29.891207
-93.987443,29.891353000000002
-93.987937,29.891616
-93.988068,29.891846
-93.98814300000001,29.889921
-93.988151,29.898546000000003
-93.988543,29.89023
-93.988691,29.898982
-93.988744,29.892846000000002
-93.988838,29.890141999999997
-93.988865,29.892281
-93.988978,29.898559000000002
-93.989037,29.899192
-93.989409,29.898018
-93.98943299999999,29.890477
-93.989436,29.892740999999997
-93.989611,29.89735
-93.98966999999999,29.892976
-93.989723,29.899057
-93.989814,29.896983000000002
-93.98983,29.898298999999998
-93.989852,29.890776000000002
-93.990286,29.896890000000003
-93.99034499999999,29.893420000000003
-93.990488,29.894004
-93.990533,29.892321999999997
-93.990539,29.89173
-93.99061400000001,29.89296
-93.990643,29.893611
-93.99102099999999,29.896690000000003
-93.99107,29.89749
-93.99141800000001,29.896499
-93.992464,30.020205999999998
-93.992684,29.898039
-93.99284,29.894583
-93.992936,29.894471999999997
-93.993392,29.897810999999997
-93.99345,29.898528000000002
-93.99369300000001,29.897478000000003
-93.993835,29.898752
-93.99440600000001,29.899157000000002
-93.994412,29.897962
-93.994535,29.896753000000004
-93.99489399999999,29.897799
-93.994948,29.898411
-93.994974,29.899040000000003
-93.995227,29.896503999999997
-93.99535,29.898625
-93.996177,29.897034
-93.99623000000001,29.896364000000002
-93.99634300000001,29.893262
-93.99656800000001,29.892444
-93.99686899999999,29.896866999999997
-93.996949,30.174144000000002
-93.997057,29.893023
-93.997298,29.891546
-93.997443,29.892644
-93.997491,29.895691999999997
-93.997496,29.891323
-93.99754399999999,29.89197
-93.99758299999999,29.892475
-93.997641,29.893021
-93.99770500000001,29.892053000000004
-93.99773,29.692042999999998
-93.99785,29.891035
-93.997861,29.891558000000003
-93.998011,29.896648
-93.998059,29.892395
-93.998172,29.892495
-93.998199,29.89057
-93.998199,29.891802000000002
-93.998333,29.896213
-93.998355,29.891415999999996
-93.998478,29.890922999999997
-93.998564,29.892095
-93.998639,29.890295000000002
-93.99868199999999,29.895853000000002
-93.998703,29.891677
-93.998832,29.892239
-93.99890699999999,29.892983
-93.99896600000001,29.891198
-93.998977,29.891866999999998
-93.99903,29.893086
-93.999374,29.892072
-93.999481,29.891541999999998
-93.999503,29.892196000000002
-93.999562,29.893403999999997
-93.99963100000001,29.891607
-93.99991,29.893062
-93.999997,29.891246999999996
-94.000007,29.891888
-94.000028,29.891402000000003
-94.000119,29.89197
-94.000125,29.891481
-94.00030699999999,29.891541999999998
-94.00030699999999,29.892115999999998
-94.00035,29.892807
-94.000452,29.892249
-94.00049,29.891751
-94.000608,29.893071999999997
-94.000661,29.891784
-94.000726,29.892937
-94.000828,29.891588
-94.001005,29.892095
-94.001257,29.892344
-95.013655,29.466886
-95.013922,29.467251
-95.014443,29.467989000000003
-95.014668,29.465453000000004
-95.014716,29.464661
-95.014901,29.465983
-95.01505,29.465277
-95.01509200000001,29.46552
-95.015467,29.465275
-95.01549,29.465909999999997
-95.015564,29.465548
-95.019145,29.457648
-95.019212,29.458924
-95.021341,29.4573
-95.022103,29.428628999999997
-95.049575,30.001523
-95.049607,30.000698
-95.050219,30.021518
-95.050235,30.020871999999997
-95.05040699999999,30.022252
-95.05053000000001,30.020921
-95.050938,30.037997999999998
-95.051034,30.023469
-95.05148299999999,30.038177
-95.051917,30.037772999999998
-95.05198100000001,30.013099
-95.052308,30.013592
-95.052322,30.038187
-95.052402,30.013164
-95.052987,30.026746999999997
-95.05575999999999,30.00667
-95.055826,30.006645000000002
-95.05600799999999,30.038342
-95.056077,30.060312
-95.056729,30.008082
-95.057448,30.039361
-95.05779799999999,30.039309999999997
-95.057836,30.040474
-95.05841,29.802076
-95.061065,29.804963
-95.06183,30.007809
-95.06185500000001,30.03831
-95.061894,30.007746
-95.061908,29.828245000000003
-95.061933,30.055275
-95.061936,29.828088
-95.061943,30.05554
-95.061994,30.055707
-95.062123,30.056714000000003
-95.06212,29.829257000000002
-95.062166,29.828609999999998
-95.062166,29.82945
-95.062203,29.82817
-95.062218,30.055870000000002
-95.062246,30.056189
-95.062273,29.827889000000003
-95.06228399999999,30.040324
-95.062321,30.060401000000002
-95.062371,29.829815999999997
-95.062441,30.007561
-95.062444,29.827724
-95.062453,29.827548999999998
-95.062477,29.83012
-95.062533,30.055047
-95.062545,29.830623
-95.062568,30.007325
-95.062917,29.830639
-95.063099,29.830879
